,number_single,number_female,number_union,mean_attractiveness,corr_results,Model Params,Run
1739,10,50,90,0.924,0.1677261620058817,"(100, 'mixed', 10, 1, 10, 1)",34
1740,10,50,90,0.924,0.1677261620058817,"(100, 'mixed', 10, 1, 10, 1)",34
1741,10,50,90,0.924,0.1677261620058817,"(100, 'mixed', 10, 1, 10, 1)",34
1742,8,50,92,0.923,0.11332394236756395,"(100, 'mixed', 10, 1, 10, 1)",34
1743,8,50,92,0.923,0.11332394236756395,"(100, 'mixed', 10, 1, 10, 1)",34
1744,8,50,92,0.923,0.11332394236756395,"(100, 'mixed', 10, 1, 10, 1)",34
1745,8,50,92,0.923,0.11332394236756395,"(100, 'mixed', 10, 1, 10, 1)",34
1746,6,50,94,0.922,0.09008649409185364,"(100, 'mixed', 10, 1, 10, 1)",34
1747,6,50,94,0.922,0.09008649409185364,"(100, 'mixed', 10, 1, 10, 1)",34
1748,6,50,94,0.922,0.09008649409185364,"(100, 'mixed', 10, 1, 10, 1)",34
1749,6,50,94,0.922,0.09008649409185364,"(100, 'mixed', 10, 1, 10, 1)",34
1750,6,50,94,0.922,0.09008649409185364,"(100, 'mixed', 10, 1, 10, 1)",34
1751,6,50,94,0.922,0.09008649409185364,"(100, 'mixed', 10, 1, 10, 1)",34
1752,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1753,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1754,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1755,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1756,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1757,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1758,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1759,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1760,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1761,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1762,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1763,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1764,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1765,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1766,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1767,4,50,96,0.922,0.08887128730747221,"(100, 'mixed', 10, 1, 10, 1)",34
1768,100,50,0,,,"(100, 'mixed', 10, 1, 10, 1)",35
1769,70,50,30,0.9269999999999999,-0.2606705764638464,"(100, 'mixed', 10, 1, 10, 1)",35
1770,50,50,50,0.932,-0.18116227648168287,"(100, 'mixed', 10, 1, 10, 1)",35
1771,46,50,54,0.9289999999999999,-0.1407930496701441,"(100, 'mixed', 10, 1, 10, 1)",35
1772,40,50,60,0.9289999999999999,-0.19681970877098043,"(100, 'mixed', 10, 1, 10, 1)",35
1773,36,50,64,0.9289999999999999,-0.24213244012882182,"(100, 'mixed', 10, 1, 10, 1)",35
1774,34,50,66,0.9269999999999999,-0.18656227641925374,"(100, 'mixed', 10, 1, 10, 1)",35
1775,30,50,70,0.9279999999999999,-0.17751723243653017,"(100, 'mixed', 10, 1, 10, 1)",35
1776,28,50,72,0.9289999999999999,-0.15526179741854615,"(100, 'mixed', 10, 1, 10, 1)",35
1777,24,50,76,0.9289999999999999,-0.10459977311943096,"(100, 'mixed', 10, 1, 10, 1)",35
1778,22,50,78,0.9279999999999999,-0.12350833291771313,"(100, 'mixed', 10, 1, 10, 1)",35
1779,22,50,78,0.9279999999999999,-0.12350833291771313,"(100, 'mixed', 10, 1, 10, 1)",35
1780,20,50,80,0.9279999999999999,-0.12105448903352593,"(100, 'mixed', 10, 1, 10, 1)",35
1781,16,50,84,0.9279999999999999,-0.1367036040201371,"(100, 'mixed', 10, 1, 10, 1)",35
1782,12,50,88,0.9289999999999999,-0.1169641418983737,"(100, 'mixed', 10, 1, 10, 1)",35
1783,10,50,90,0.9289999999999999,-0.14551742807689472,"(100, 'mixed', 10, 1, 10, 1)",35
1784,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1785,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1786,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1787,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1788,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1789,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1790,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1791,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1792,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1793,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1794,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1795,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1796,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1797,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1798,8,50,92,0.9289999999999999,-0.1412452914336763,"(100, 'mixed', 10, 1, 10, 1)",35
1799,6,50,94,0.9279999999999999,-0.08546725345954066,"(100, 'mixed', 10, 1, 10, 1)",35
1800,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1801,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1802,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1803,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1804,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1805,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1806,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1807,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1808,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1809,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1810,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1811,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1812,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1813,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1814,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1815,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1816,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1817,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1818,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1819,4,50,96,0.9279999999999999,-0.07505802763854023,"(100, 'mixed', 10, 1, 10, 1)",35
1820,100,50,0,,,"(100, 'mixed', 10, 1, 10, 1)",36
1821,70,50,30,0.931,0.48864136013948933,"(100, 'mixed', 10, 1, 10, 1)",36
1822,50,50,50,0.9179999999999999,0.11342091399073398,"(100, 'mixed', 10, 1, 10, 1)",36
1823,48,50,52,0.921,0.15462782932276709,"(100, 'mixed', 10, 1, 10, 1)",36
1824,36,50,64,0.9189999999999999,0.1597543523486479,"(100, 'mixed', 10, 1, 10, 1)",36
1825,32,50,68,0.917,0.17680949043566044,"(100, 'mixed', 10, 1, 10, 1)",36
1826,28,50,72,0.9179999999999999,0.17005653962782313,"(100, 'mixed', 10, 1, 10, 1)",36
1827,26,50,74,0.9199999999999999,0.18222781437962887,"(100, 'mixed', 10, 1, 10, 1)",36
1828,26,50,74,0.9199999999999999,0.18222781437962887,"(100, 'mixed', 10, 1, 10, 1)",36
1829,24,50,76,0.9189999999999999,0.17181214919447702,"(100, 'mixed', 10, 1, 10, 1)",36
1830,24,50,76,0.9189999999999999,0.17181214919447702,"(100, 'mixed', 10, 1, 10, 1)",36
1831,22,50,78,0.9179999999999999,0.12722783926443787,"(100, 'mixed', 10, 1, 10, 1)",36
1832,20,50,80,0.9179999999999999,0.12674082605591408,"(100, 'mixed', 10, 1, 10, 1)",36
1833,20,50,80,0.9179999999999999,0.12674082605591408,"(100, 'mixed', 10, 1, 10, 1)",36
1834,20,50,80,0.9179999999999999,0.12674082605591408,"(100, 'mixed', 10, 1, 10, 1)",36
1835,20,50,80,0.9179999999999999,0.12674082605591408,"(100, 'mixed', 10, 1, 10, 1)",36
1836,20,50,80,0.9179999999999999,0.12674082605591408,"(100, 'mixed', 10, 1, 10, 1)",36
1837,20,50,80,0.9179999999999999,0.12674082605591408,"(100, 'mixed', 10, 1, 10, 1)",36
1838,18,50,82,0.9189999999999999,0.1326648765652985,"(100, 'mixed', 10, 1, 10, 1)",36
1839,18,50,82,0.9189999999999999,0.1326648765652985,"(100, 'mixed', 10, 1, 10, 1)",36
1840,18,50,82,0.9189999999999999,0.1326648765652985,"(100, 'mixed', 10, 1, 10, 1)",36
1841,16,50,84,0.9199999999999999,0.14393760256287103,"(100, 'mixed', 10, 1, 10, 1)",36
1842,14,50,86,0.9189999999999999,0.13360700604006942,"(100, 'mixed', 10, 1, 10, 1)",36
1843,12,50,88,0.9199999999999999,0.1388332120495337,"(100, 'mixed', 10, 1, 10, 1)",36
1844,12,50,88,0.9199999999999999,0.1388332120495337,"(100, 'mixed', 10, 1, 10, 1)",36
1845,12,50,88,0.9199999999999999,0.1388332120495337,"(100, 'mixed', 10, 1, 10, 1)",36
1846,12,50,88,0.9199999999999999,0.1388332120495337,"(100, 'mixed', 10, 1, 10, 1)",36
1847,12,50,88,0.9199999999999999,0.1388332120495337,"(100, 'mixed', 10, 1, 10, 1)",36
1848,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1849,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1850,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1851,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1852,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1853,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1854,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1855,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1856,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1857,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1858,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1859,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1860,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1861,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1862,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1863,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1864,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1865,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1866,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1867,10,50,90,0.9189999999999999,0.1477961297790121,"(100, 'mixed', 10, 1, 10, 1)",36
1868,8,50,92,0.9199999999999999,0.1561576138322926,"(100, 'mixed', 10, 1, 10, 1)",36
1869,8,50,92,0.9199999999999999,0.1561576138322926,"(100, 'mixed', 10, 1, 10, 1)",36
1870,8,50,92,0.9199999999999999,0.1561576138322926,"(100, 'mixed', 10, 1, 10, 1)",36
1871,8,50,92,0.9199999999999999,0.1561576138322926,"(100, 'mixed', 10, 1, 10, 1)",36
